SKU,Product Name,Product Description,External Image URL,Wordpress Media Library URL
370150,UnderArmour Playoff 2.0 1/4 Zip Pullover,"Soft anti-pick, anti-pill fabric is extremely breathable & lightweight . Quick-dry for all-day comfort. 4-way stretch construction moves better in every direction. Material wicks sweat & dries really fast. Anti-odor technology prevents the growth of odor-causing microbes. UPF 30 protects your skin from the sun's harmful rays. Self-fabric cuffs built with elastane inset provides a snug fit for zero distractions. Self-fabric collar.",https://images-na.ssl-images-amazon.com/images/I/61oQrXTXVqL._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Playoff 2.0 1/4 Zip Pullover.jpg
370150,UnderArmour Compression Base Layer,"Layer up for those chilly mornings and stay warm all through the night with this Under Armour®  base layer.
All Under Armour® Apparel features a tagless design or tear-away tag with no left-over pieces.
Athletic fit provides a next-to-skin feel without the squeeze of compression.
Four-way stretch allows a wider range of movement and accelerates dry time.
Anti-odor technology repels odor and inhibits bacterial growth for prolonged freshness.
Moisture Transport System wicks sweat away from the body and towards the surface where it can evaporate.
Versatile, mid-weight protection is ideal as a layering piece or can be worn as a stand alone.
Crew neck.
Ergonomic flatlock seams reduce chafing and increase comfort.
Raglan long sleeves provide unrestricted mobility.
Brand markings at chest, right cuff, and nape.
Straight hem.
92% polyester, 8% elastane.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 29 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/71EWkgwfpEL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/UnderArmour Compression Base Layer.jpg
370150,Levelwear Vandal Pullover,"Our Vandlal Polo is made with anti-static, moisture wicking fabric with a heathered yarn dye and mechanical stretch. 100% Polyester.",https://images-na.ssl-images-amazon.com/images/I/71Ebr-nxkBL._AC_UX385_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Levelwear Vandal Pullover.jpg
370150,Levelwear Peak Pullover,"Show your team spirit in our peak quarter zip. Made of 88% polyester, 12% spandex, this lightweight mid-layer features brushed lining and mesh venting under arms. This will be your go-to pullover",https://images-na.ssl-images-amazon.com/images/I/61QZA8N1qwL._AC_UX385_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Levelwear Peak Pullover.jpg
370150,SunIce Alexander Pullover,Sunice Allendale Lightweight Thermal Pullover   Features: Super stretch fabric Contrast flatlock stitching Decorative tape framing Laser cut welded right chest pocket Close-to-the-body fit,https://images-na.ssl-images-amazon.com/images/I/61E4U9vA-6L._AC_UX679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/SunIce Alexander Pullover.jpg
370150,Travis Mathew Transitions 1/4 Zip,"TravisMathew™ Golf Tops Size Chart 
TravisMathew™ Golf Bottoms Size Chart 
Upgrade your sweater-weather swagger with the TravisMathew™ Hideaway 1/2 Zip Jacket.
Pullover top crafted from a soft cotton-poly blend.
Stand collar.
Half-length zip closure.
Long sleeves with ribbed cuffs.
TM embroidery at left chest.
Rib-knit straight hem.
67% cotton, 33% polyester.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 31 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/61aP6LJQIhL._AC_UX385_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Travis Mathew Transitions 1/4 Zip.jpg
370150,Travis Mathew Riot Act 1/4 Zip,"This custom designed Travis Mathew hat is comfortable in fit and modern in design. Stylistically versatile, wear it on the green or out on the town. The choice is yours.",https://images-na.ssl-images-amazon.com/images/I/71U6ANUs-ZL._AC_UX679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Travis Mathew Riot Act 1/4 Zip.jpg
370150,Polo Stretch Peached Jersey Swtr,"An Amazon brand - From the course to casual wear, this classic polo keeps you cool and comfortable in quick-dry fabric that wicks away moisture.Amazon Essentials keeps you moving from the moment you step out the door. You'll find performance tees, hoodies, gym shorts, and more made with quality fabrics at stock-up prices. Whether you're heading out for a jog or running errands with the kids, our apparel is made to work out, live in, and lounge.",https://images-na.ssl-images-amazon.com/images/I/810F6e6Ug4L._AC_UY500_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Polo Stretch Peached Jersey Swtr.jpg
370150,J Lindeberg Jello Midlayer,"J.Lindeberg technical polo shirt with regular fit and nice sheen. Sewn from our bestselling J.Lindeberg technical tx jersey fabric, it comes with moisture management and extra soft hand feel.",https://images-na.ssl-images-amazon.com/images/I/81zGd%2BC-bRL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Jello Midlayer.jpg
370150,J Lindeberg Aello Compression,"J.Lindeberg Aello Soft Compression COMG Golf Baselayer One of our top sellers, the ultimate base layer in a technical stretch, sweat wicking fabric. The Aello provides a soft feel with minor compression to help keep muscles fresh for 18 holes or a full day at the range. A printed J.Lindeberg logo on the sleeve and a JL bridge logo printed on the collar complete the tour look. Compression fit Moisture wicking 100% PES",https://images-na.ssl-images-amazon.com/images/I/41lXk0x-lPL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/J Lindeberg Aello Compression.jpg
370150,Puma Rotation 1/4 Zip,"The rotation 1/4 zip is the 1/4 zip you've been looking for. It's lightweight and moisture wicking fabric will help you drop those putts all day long. And with so many color options, 8 to be exact, you can just throw them into your weekly rotation.",https://images-na.ssl-images-amazon.com/images/I/51YnGQMxlQL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Rotation 1/4 Zip.jpg
370150,Puma Mapped 1/4 Zip,"The EVOKNIT Seamless 1/4 Zip has everything you need in a 1/4 zip. EVOKNIT is engineered with knitted designs that feature seamless, body-mapped ventilation and engineered stretch construction for unrestricted range of motion. dryCELL technology draws sweat away from your skin to help keep you dry and comfortable.",https://images-na.ssl-images-amazon.com/images/I/91A37P30snL._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Mapped 1/4 Zip.jpg
370150,Puma Lux Sweater,"Who knew staying warm could look so good wearing the PUMA® Lux Spezial Track Jacket.
PUMA® Lifestyle apparel marries the essence of sports performance with the refined finishes and detailing of the fashion industry.
Regular fit is eased, but not sloppy, and perfect for any activity.
Soft, breathable cotton-poly blend construction.
Stand-up collar.
Front zipper closure.
Long sleeves with banded cuffs.
Brand hit on left chest.
Hand pockets.
Straight hemline.
59% polyester, 41% cotton;Lining: 100% cotton.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 30 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/71QrEi3j-OL._AC_UY741_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Lux Sweater.jpg
370150,Adidas Warp Knit 1/4 Zip,"This men's golf jacket provides a smooth transition as you move to and from the clubhouse. Built with a hidden front zip to secure your essentials, it's made of lightweight stretch fabric for flexible movement. A fold-down collar and shaped hem keep it sleek.",https://images-na.ssl-images-amazon.com/images/I/71G5o-cK4nL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Adidas Warp Knit 1/4 Zip.jpg
370150,Footjoy SS Sport Windshirt,"Have some fun on your favorite course without worrying about the weather when you put on the FootJoy Sport Windshirt. Constructed from stretch shell material, this 1/2-zip pullover offers you four-way stretch ability for increased range of motion during your swing. The two side pockets provide you with hand comfort and warmth, while the water repellent finish keeps you dry.",https://images-na.ssl-images-amazon.com/images/I/81baSqeGOWL._AC_SX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy SS Sport Windshirt.jpg
370150,Footjoy Hydroknit Pullover,"The FJ Hydroknit Pullover is constructed from a 3 layer bonded knit fabric that delivers 100% waterproof, breathable protection for golfers in cool, windy and rainy conditions. Make Every Day Playable with Tour-Proven FJ Golf Outerwear. FEATURES & BENEFITS ELASTIC WAISTBAND The pieced elastic waistband ensures a comfortable non-slip fit. ZIP BACK POCKET A zip back pocket helps secure your golf accessories and scorecard. HYDROKNIT TECHNOLOGY FJ HydroKnit is a 100% waterproof shell. Combining lightweight fabrics with a specifically engineered 3 layer bonded knit fabrication, makes this outerwear piece one of the lightest garment ever produced by FJ. RAGLAN SLEEVE Allows for non-restricted movement during the golf swing. SEAM SEALED Seam sealed for complete waterproofing.",https://images-na.ssl-images-amazon.com/images/I/51Rn-KosKPL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy Hydroknit Pullover.jpg
370150,Footjoy Thermal Midlayer,FJ Mid-Layers are versatile pieces that allow the player to adapt to changing weather conditions. The four-way stretch shell helps keep your core warm while allowing free range of motion throughout the golf swing.,https://images-na.ssl-images-amazon.com/images/I/61tY50GCuNL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy Thermal Midlayer.jpg
370150,Footjoy LS Sport Windshirt,The FootJoy Half-Zip Performance Pullover features a four-way stretch shell with a DWR finish that repels light rain.,https://images-na.ssl-images-amazon.com/images/I/51UmZCPHi%2BL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy LS Sport Windshirt.jpg
370150,Footjoy DryJoy Tour LTS Rain Pant,"FootJoy's Newest System Of Rainproof Golf Outerwear With the FootJoy DryJoy Tour LTS rain golf pants, FootJoy introduces the all-new DryJoy Tour LTS system. LTS stands for Lightweight construction, Temperature regulation and Stretch fabrication. The minimal five panel construction reduces bulk in the jacket and improves mobility; that's the lightweight construction. A ThermoLite Bonded Liner uses hollow-core fibers to hold insulating air inside for ideal temperature regulation. Finally, the 3-Layer Bonded fabric is designed to stretch in four directions, providing maximum stretch for the golf swing. The DryJoy Tour LTS rain pants has a waterproof rating of 20,000 mm so it holds up to the heaviest rain and you never miss a tee time. These pants fit right over your golf pants and allow access to allow your accessories when the rain hits the golf course. FootJoy Mens DryJoy Tour LTS Rain Golf Pants features: 5 Panel Construction keeps this jack lightweight and improves mobility ThermoLite Bonded Liner features hollow-core fibers that trap insulating air to keep you comfortable 3-Layer Bonded fabric is engineered for maximum 4-way stretch so it doesn't hold you back Durable, water resistant finish wicks moisture away to keep you dry Jersey knit bonded liner keeps comfort in and feels great next to the body 20,000 mm waterproof rating holds up to rain and water under high pressure, perfect for the heaviest rains 100% Polyester",https://images-na.ssl-images-amazon.com/images/I/41igHAaFhZL._AC_SX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy DryJoy Tour LTS Rain Pant.jpg
370150,Footjoy DryJoy LTS Rain Jacket,"DryJoys Tour LTS Jackets are constructed from advanced technology-packed materials that deliver 100% waterproof, breathable protection for golfers in cool, windy and rainy conditions. Make Every Day Playable with Tour-Proven FJ Golf Outerwear.",https://images-na.ssl-images-amazon.com/images/I/51tV2KADq0L._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Footjoy DryJoy LTS Rain Jacket.jpg
370150,Nike SHLD Victory Jkt Half Zip,"The Nike Golf 1/2-Zip Shield Top is a new addition to the 2016 collection. Designed with lightweight stretch polyester back panels to provide protection from the elements and mobility, you are sure to play with confidence in this lightweight and breathable pullover. Work your way to the top in the tour performance of Nike with the Golf 1/2-Zip Shield Top.",https://images-na.ssl-images-amazon.com/images/I/71l7xztW1jL._AC_UX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Nike SHLD Victory Jkt Half Zip.jpg
370150,SunIce Sullivan SS Pullover,"Sunice Men's Berlin Short Sleeve Pullover The full-stretch, ultra-lightweight, waterproof, breathable Sunice Men's Berlin Short Sleeve Pullover, with its thermal moisture-wicking Allendale mid-layer, ensures you have the ultimate layering system to take on any course condition. The full-stretch and patterned design for ultimate freedom of movement maximizes the comfort for any golfer, allowing them to focus on their game and not what they are wearing. Additional features: Waterproof zippers Side zipper for easy on/off Elasticized waistband Fully lined",https://images-na.ssl-images-amazon.com/images/I/71uc1TffIML._AC_SY450_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/SunIce Sullivan SS Pullover.jpg
370150,SunIce Chad Jacket,"Sunice Chad Zephal Z-Tech Waterproof Stretch Jacket Here's the dynamic stretch jacket you can count on in the wind and rain. In fact, the Chad Zephal™ Z-Tech waterproof jacket is so flexible, you'll reach for it on blue sky days too. The woven shell features an innovative RepelTX finish to improve breathability and water repellency, allowing water to bead and roll right off the fabric surface. A stretch tricot liner adds an extra layer of weather protection and comfort. Laser-cut pockets with waterproof zippers. Adjustable action cuffs let you personalize the fit. Custom lock-down zipper pull. Includes in-pocket ball cleaner. 3-year waterproof guarantee. Machine wash. Imported.",https://images-na.ssl-images-amazon.com/images/I/61zdfJVRSKL._AC_SY741_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/SunIce Chad Jacket.jpg
